order_id,order_date,week_start,net_sales,campaign_id,channel,is_subscription,discount_code,is_unattributed
ord_40989,2025-04-14,2025-04-14,55.47,cmp_7701,Tiktok,True,WELCOME10,False
ord_40990,2025-04-14,2025-04-14,174.84,cmp_7701,Tiktok,True,,False
ord_40991,2025-04-14,2025-04-14,132.68,cmp_7701,Tiktok,True,,False
ord_40992,2025-04-14,2025-04-14,49.19,cmp_9002,Google,False,SPRING20,False
ord_40993,2025-04-14,2025-04-14,114.85,cmp_9001,Google,False,,False
ord_40994,2025-04-14,2025-04-14,46.09,cmp_9003,Google,False,WELCOME10,False
ord_40995,2025-04-14,2025-04-14,96.41,cmp_7702,Tiktok,False,,False
ord_40996,2025-04-14,2025-04-14,89.17,cmp_8821,Meta,True,SPRING20,False
ord_40997,2025-04-14,2025-04-14,99.61,cmp_7701,Tiktok,False,,False
ord_40998,2025-04-14,2025-04-14,86.41,cmp_8821,Meta,False,,False
ord_40999,2025-04-14,2025-04-14,122.22,cmp_7702,Tiktok,True,,False
ord_41000,2025-04-14,2025-04-14,179.65,cmp_7701,Tiktok,False,WELCOME10,False
ord_41001,2025-04-14,2025-04-14,107.29,cmp_9001,Google,False,,False
ord_41002,2025-04-14,2025-04-14,119.42,cmp_8821,Meta,False,WELCOME10,False
ord_41003,2025-04-14,2025-04-14,161.96,cmp_7701,Tiktok,False,,False
ord_41004,2025-04-14,2025-04-14,96.39,cmp_9001,Google,True,WELCOME10,False
ord_41005,2025-04-14,2025-04-14,47.86,cmp_8821,Meta,False,SPRING20,False
ord_41006,2025-04-14,2025-04-14,50.43,cmp_9002,Google,False,,False
ord_41007,2025-04-14,2025-04-14,201.91,cmp_7701,Tiktok,False,,False
ord_41008,2025-04-14,2025-04-14,186.81,cmp_9001,Google,True,,False
ord_41009,2025-04-14,2025-04-14,170.47,cmp_8822,Meta,True,,False
ord_41010,2025-04-14,2025-04-14,81.73,cmp_7701,Tiktok,True,,False
ord_41011,2025-04-14,2025-04-14,50.17,cmp_8823,Meta,True,WELCOME10,False
ord_41012,2025-04-14,2025-04-14,60.85,cmp_7701,Tiktok,True,SPRING20,False
ord_41013,2025-04-14,2025-04-14,119.92,cmp_8823,Meta,False,SPRING20,False
ord_41014,2025-04-14,2025-04-14,219.11,cmp_7701,Tiktok,True,WELCOME10,False
ord_41015,2025-04-14,2025-04-14,208.93,cmp_7701,Tiktok,False,,False
ord_41016,2025-04-14,2025-04-14,119.18,cmp_7702,Tiktok,False,WELCOME10,False
ord_41017,2025-04-14,2025-04-14,63.37,cmp_8822,Meta,False,,False
ord_41018,2025-04-14,2025-04-14,104.52,cmp_8822,Meta,False,WELCOME10,False
ord_41019,2025-04-14,2025-04-14,125.04,cmp_7701,Tiktok,True,WELCOME10,False
ord_41020,2025-04-14,2025-04-14,179.52,cmp_8822,Meta,False,,False
ord_41021,2025-04-14,2025-04-14,134.47,cmp_9002,Google,False,,False
ord_41022,2025-04-14,2025-04-14,78.72,cmp_7702,Tiktok,False,,False
ord_41023,2025-04-14,2025-04-14,191.05,cmp_9003,Google,False,WELCOME10,False
ord_41024,2025-04-14,2025-04-14,63.12,cmp_7701,Tiktok,False,,False
ord_41025,2025-04-14,2025-04-14,142.05,cmp_9002,Google,True,,False
ord_41026,2025-04-14,2025-04-14,111.95,cmp_7701,Tiktok,True,,False
ord_41027,2025-04-14,2025-04-14,100.48,cmp_9002,Google,True,WELCOME10,False
ord_41028,2025-04-14,2025-04-14,147.25,cmp_8823,Meta,True,SPRING20,False
ord_41029,2025-04-15,2025-04-14,127.16,cmp_9003,Google,True,WELCOME10,False
ord_41030,2025-04-15,2025-04-14,76.05,cmp_9003,Google,False,SPRING20,False
ord_41031,2025-04-15,2025-04-14,195.15,cmp_8822,Meta,False,,False
ord_41032,2025-04-15,2025-04-14,187.3,cmp_9002,Google,True,,False
ord_41033,2025-04-15,2025-04-14,88.27,cmp_8823,Meta,False,,False
ord_41034,2025-04-15,2025-04-14,53.11,cmp_7701,Tiktok,False,WELCOME10,False
ord_41035,2025-04-15,2025-04-14,74.25,cmp_9003,Google,False,SPRING20,False
ord_41036,2025-04-15,2025-04-14,201.61,cmp_8822,Meta,True,,False
ord_41037,2025-04-15,2025-04-14,108.59,cmp_7702,Tiktok,False,SPRING20,False
ord_41038,2025-04-15,2025-04-14,91.53,cmp_8823,Meta,True,,False
ord_41039,2025-04-15,2025-04-14,127.66,cmp_9002,Google,True,,False
ord_41040,2025-04-15,2025-04-14,158.71,cmp_8823,Meta,True,,False
ord_41041,2025-04-15,2025-04-14,181.8,cmp_7702,Tiktok,True,,False
ord_41042,2025-04-15,2025-04-14,78.39,cmp_8821,Meta,True,,False
ord_41043,2025-04-15,2025-04-14,181.92,cmp_8823,Meta,True,,False
ord_41044,2025-04-15,2025-04-14,204.32,,,False,SPRING20,True
ord_41045,2025-04-15,2025-04-14,143.32,cmp_8823,Meta,False,,False
ord_41046,2025-04-15,2025-04-14,189.0,cmp_7701,Tiktok,False,,False
ord_41047,2025-04-15,2025-04-14,35.29,cmp_8823,Meta,True,,False
ord_41048,2025-04-15,2025-04-14,38.63,cmp_9003,Google,False,WELCOME10,False
ord_41049,2025-04-15,2025-04-14,134.97,cmp_7701,Tiktok,False,SPRING20,False
ord_41050,2025-04-15,2025-04-14,112.5,cmp_8822,Meta,False,,False
ord_41051,2025-04-15,2025-04-14,155.98,cmp_7702,Tiktok,True,SPRING20,False
ord_41052,2025-04-15,2025-04-14,44.01,cmp_9002,Google,False,,False
ord_41053,2025-04-15,2025-04-14,107.81,cmp_8823,Meta,True,,False
ord_41054,2025-04-15,2025-04-14,73.13,cmp_7701,Tiktok,False,,False
ord_41055,2025-04-15,2025-04-14,182.11,cmp_8821,Meta,False,SPRING20,False
ord_41056,2025-04-15,2025-04-14,126.33,cmp_8823,Meta,False,,False
ord_41057,2025-04-15,2025-04-14,217.9,cmp_8823,Meta,True,,False
ord_41058,2025-04-15,2025-04-14,38.05,cmp_7701,Tiktok,True,,False
ord_41059,2025-04-15,2025-04-14,81.99,cmp_9001,Google,True,,False
ord_41060,2025-04-15,2025-04-14,72.92,cmp_7701,Tiktok,False,,False
ord_41061,2025-04-15,2025-04-14,93.56,cmp_9003,Google,False,,False
ord_41062,2025-04-15,2025-04-14,51.73,cmp_7701,Tiktok,True,SPRING20,False
ord_41063,2025-04-15,2025-04-14,120.51,cmp_7701,Tiktok,False,WELCOME10,False
ord_41064,2025-04-15,2025-04-14,182.91,cmp_9002,Google,False,WELCOME10,False
ord_41065,2025-04-15,2025-04-14,160.62,cmp_8822,Meta,False,SPRING20,False
ord_41066,2025-04-15,2025-04-14,195.46,cmp_7702,Tiktok,True,,False
ord_41067,2025-04-15,2025-04-14,126.83,cmp_7702,Tiktok,True,,False
ord_41068,2025-04-15,2025-04-14,188.37,cmp_8823,Meta,False,,False
ord_41069,2025-04-15,2025-04-14,81.37,cmp_9001,Google,False,,False
ord_41070,2025-04-15,2025-04-14,160.07,cmp_7701,Tiktok,False,SPRING20,False
ord_41071,2025-04-15,2025-04-14,37.09,cmp_9002,Google,False,,False
ord_41072,2025-04-15,2025-04-14,78.52,cmp_8821,Meta,True,,False
ord_41073,2025-04-15,2025-04-14,202.01,cmp_9002,Google,False,,False
ord_41074,2025-04-15,2025-04-14,213.76,cmp_9002,Google,True,,False
ord_41075,2025-04-15,2025-04-14,179.47,cmp_8821,Meta,False,SPRING20,False
ord_41076,2025-04-15,2025-04-14,63.19,cmp_9001,Google,True,,False
ord_41077,2025-04-15,2025-04-14,91.62,cmp_8823,Meta,False,,False
ord_41078,2025-04-15,2025-04-14,142.67,cmp_7702,Tiktok,False,,False
ord_41079,2025-04-15,2025-04-14,168.24,cmp_8823,Meta,True,,False
ord_41080,2025-04-15,2025-04-14,209.88,cmp_7701,Tiktok,False,,False
ord_41081,2025-04-15,2025-04-14,138.18,cmp_9003,Google,True,,False
ord_41082,2025-04-15,2025-04-14,170.79,cmp_8822,Meta,False,SPRING20,False
ord_41083,2025-04-15,2025-04-14,185.63,cmp_8822,Meta,False,,False
ord_41084,2025-04-15,2025-04-14,72.33,cmp_9001,Google,True,WELCOME10,False
ord_41085,2025-04-15,2025-04-14,109.25,cmp_8822,Meta,True,,False
ord_41086,2025-04-15,2025-04-14,188.28,cmp_8823,Meta,True,,False
ord_41087,2025-04-15,2025-04-14,40.06,cmp_9003,Google,False,SPRING20,False
ord_41088,2025-04-15,2025-04-14,60.17,cmp_7701,Tiktok,False,,False
ord_41089,2025-04-15,2025-04-14,216.38,cmp_9002,Google,True,,False
ord_41090,2025-04-15,2025-04-14,185.95,cmp_9002,Google,True,,False
ord_41091,2025-04-15,2025-04-14,43.86,cmp_8821,Meta,False,WELCOME10,False
ord_41092,2025-04-15,2025-04-14,191.14,cmp_8821,Meta,False,,False
ord_41093,2025-04-15,2025-04-14,168.01,cmp_8823,Meta,False,SPRING20,False
ord_41094,2025-04-15,2025-04-14,63.72,cmp_9002,Google,True,,False
ord_41095,2025-04-15,2025-04-14,111.9,cmp_8821,Meta,False,WELCOME10,False
ord_41096,2025-04-15,2025-04-14,145.37,cmp_9001,Google,False,,False
ord_41097,2025-04-15,2025-04-14,190.99,cmp_8822,Meta,False,WELCOME10,False
ord_41098,2025-04-15,2025-04-14,92.85,cmp_8822,Meta,False,,False
ord_41099,2025-04-15,2025-04-14,71.72,cmp_8822,Meta,False,,False
ord_41100,2025-04-15,2025-04-14,213.36,cmp_9002,Google,True,,False
ord_41101,2025-04-15,2025-04-14,99.22,cmp_7702,Tiktok,True,,False
ord_41102,2025-04-15,2025-04-14,215.69,cmp_8822,Meta,False,,False
ord_41103,2025-04-15,2025-04-14,54.42,cmp_7702,Tiktok,False,SPRING20,False
ord_41104,2025-04-15,2025-04-14,79.75,cmp_9001,Google,False,,False
ord_41105,2025-04-15,2025-04-14,41.44,cmp_8822,Meta,False,SPRING20,False
ord_41106,2025-04-16,2025-04-14,165.87,cmp_7701,Tiktok,True,,False
ord_41107,2025-04-16,2025-04-14,164.01,cmp_9003,Google,False,,False
ord_41108,2025-04-16,2025-04-14,199.82,cmp_8822,Meta,False,,False
ord_41109,2025-04-16,2025-04-14,207.24,cmp_9002,Google,False,SPRING20,False
ord_41110,2025-04-16,2025-04-14,189.78,cmp_9001,Google,True,,False
ord_41111,2025-04-16,2025-04-14,96.88,cmp_8822,Meta,False,WELCOME10,False
ord_41112,2025-04-16,2025-04-14,127.79,cmp_7701,Tiktok,True,,False
ord_41113,2025-04-16,2025-04-14,142.09,cmp_8822,Meta,False,,False
ord_41114,2025-04-16,2025-04-14,173.95,cmp_8822,Meta,True,SPRING20,False
ord_41115,2025-04-16,2025-04-14,191.27,cmp_8822,Meta,True,,False
ord_41116,2025-04-16,2025-04-14,48.72,cmp_9002,Google,True,,False
ord_41117,2025-04-16,2025-04-14,158.28,cmp_9003,Google,False,,False
ord_41118,2025-04-16,2025-04-14,160.96,cmp_8822,Meta,False,SPRING20,False
ord_41119,2025-04-16,2025-04-14,203.97,cmp_7701,Tiktok,False,WELCOME10,False
ord_41120,2025-04-16,2025-04-14,141.27,cmp_8822,Meta,True,,False
ord_41121,2025-04-16,2025-04-14,128.75,cmp_7701,Tiktok,True,SPRING20,False
ord_41122,2025-04-16,2025-04-14,119.01,cmp_7701,Tiktok,False,,False
ord_41123,2025-04-16,2025-04-14,153.79,cmp_9001,Google,False,,False
ord_41124,2025-04-16,2025-04-14,105.74,cmp_8823,Meta,True,,False
ord_41125,2025-04-16,2025-04-14,123.56,cmp_8822,Meta,True,SPRING20,False
ord_41126,2025-04-16,2025-04-14,51.91,cmp_8821,Meta,True,WELCOME10,False
ord_41127,2025-04-16,2025-04-14,198.7,cmp_9003,Google,True,SPRING20,False
ord_41128,2025-04-16,2025-04-14,109.82,cmp_7701,Tiktok,True,WELCOME10,False
ord_41129,2025-04-16,2025-04-14,115.42,cmp_7702,Tiktok,False,,False
ord_41130,2025-04-16,2025-04-14,59.52,cmp_8822,Meta,True,SPRING20,False
ord_41131,2025-04-16,2025-04-14,126.28,cmp_8822,Meta,False,,False
ord_41132,2025-04-16,2025-04-14,197.56,cmp_9001,Google,True,WELCOME10,False
ord_41133,2025-04-16,2025-04-14,69.43,cmp_8821,Meta,False,,False
ord_41134,2025-04-16,2025-04-14,149.52,cmp_8821,Meta,False,,False
ord_41135,2025-04-16,2025-04-14,150.41,cmp_9003,Google,True,,False
ord_41136,2025-04-16,2025-04-14,183.25,cmp_9003,Google,False,,False
ord_41137,2025-04-16,2025-04-14,40.67,cmp_8821,Meta,False,WELCOME10,False
ord_41138,2025-04-16,2025-04-14,142.9,cmp_9001,Google,True,,False
ord_41139,2025-04-16,2025-04-14,81.94,cmp_7701,Tiktok,True,WELCOME10,False
ord_41140,2025-04-16,2025-04-14,125.39,cmp_8823,Meta,False,SPRING20,False
ord_41141,2025-04-16,2025-04-14,42.23,cmp_9001,Google,False,,False
ord_41142,2025-04-16,2025-04-14,84.3,cmp_9001,Google,False,,False
ord_41143,2025-04-16,2025-04-14,167.33,cmp_8823,Meta,False,,False
ord_41144,2025-04-16,2025-04-14,115.37,cmp_9003,Google,True,,False
ord_41145,2025-04-16,2025-04-14,115.52,cmp_7702,Tiktok,True,,False
ord_41146,2025-04-16,2025-04-14,54.15,cmp_7702,Tiktok,True,,False
ord_41147,2025-04-16,2025-04-14,71.66,cmp_8823,Meta,True,SPRING20,False
ord_41148,2025-04-16,2025-04-14,85.34,cmp_7702,Tiktok,False,,False
ord_41149,2025-04-16,2025-04-14,93.22,cmp_8821,Meta,False,,False
ord_41150,2025-04-16,2025-04-14,101.82,cmp_8821,Meta,False,,False
ord_41151,2025-04-16,2025-04-14,67.68,cmp_9001,Google,False,,False
ord_41152,2025-04-16,2025-04-14,36.04,cmp_8821,Meta,False,SPRING20,False
ord_41153,2025-04-16,2025-04-14,90.63,cmp_8821,Meta,False,SPRING20,False
ord_41154,2025-04-16,2025-04-14,110.05,cmp_7701,Tiktok,False,,False
ord_41155,2025-04-16,2025-04-14,51.81,cmp_9003,Google,False,,False
ord_41156,2025-04-16,2025-04-14,106.31,cmp_9001,Google,True,,False
ord_41157,2025-04-16,2025-04-14,202.26,cmp_7701,Tiktok,False,WELCOME10,False
ord_41158,2025-04-16,2025-04-14,171.18,cmp_9001,Google,False,,False
ord_41159,2025-04-16,2025-04-14,52.29,cmp_8823,Meta,False,,False
ord_41160,2025-04-16,2025-04-14,82.94,cmp_7701,Tiktok,False,,False
ord_41161,2025-04-16,2025-04-14,173.3,cmp_9001,Google,False,WELCOME10,False
ord_41162,2025-04-16,2025-04-14,88.29,cmp_9001,Google,True,,False
ord_41163,2025-04-16,2025-04-14,60.92,cmp_9001,Google,False,WELCOME10,False
ord_41164,2025-04-16,2025-04-14,62.24,cmp_8821,Meta,False,,False
ord_41165,2025-04-16,2025-04-14,214.4,cmp_9001,Google,False,,False
ord_41166,2025-04-16,2025-04-14,141.15,cmp_7701,Tiktok,False,,False
ord_41167,2025-04-16,2025-04-14,72.72,cmp_8822,Meta,True,,False
ord_41168,2025-04-16,2025-04-14,126.08,cmp_9003,Google,True,SPRING20,False
ord_41169,2025-04-16,2025-04-14,124.9,cmp_8823,Meta,True,SPRING20,False
ord_41170,2025-04-17,2025-04-14,174.5,cmp_8822,Meta,False,,False
ord_41171,2025-04-17,2025-04-14,175.11,cmp_9003,Google,False,,False
ord_41172,2025-04-17,2025-04-14,96.05,cmp_7701,Tiktok,False,SPRING20,False
ord_41173,2025-04-17,2025-04-14,42.41,cmp_8822,Meta,False,,False
ord_41174,2025-04-17,2025-04-14,87.95,cmp_7701,Tiktok,False,,False
ord_41175,2025-04-17,2025-04-14,123.33,cmp_7702,Tiktok,False,,False
ord_41176,2025-04-17,2025-04-14,153.92,cmp_9002,Google,False,WELCOME10,False
ord_41177,2025-04-17,2025-04-14,45.4,cmp_7701,Tiktok,False,SPRING20,False
ord_41178,2025-04-17,2025-04-14,215.07,cmp_9002,Google,False,,False
ord_41179,2025-04-17,2025-04-14,108.5,cmp_7701,Tiktok,True,WELCOME10,False
ord_41180,2025-04-17,2025-04-14,186.87,cmp_9002,Google,False,,False
ord_41181,2025-04-17,2025-04-14,169.55,cmp_7701,Tiktok,False,,False
ord_41182,2025-04-17,2025-04-14,215.4,cmp_7702,Tiktok,False,SPRING20,False
ord_41183,2025-04-17,2025-04-14,133.64,cmp_9001,Google,True,,False
ord_41184,2025-04-17,2025-04-14,137.09,cmp_7702,Tiktok,False,WELCOME10,False
ord_41185,2025-04-17,2025-04-14,158.36,cmp_7702,Tiktok,True,,False
ord_41186,2025-04-17,2025-04-14,38.46,cmp_8822,Meta,True,SPRING20,False
ord_41187,2025-04-17,2025-04-14,192.58,cmp_9001,Google,False,,False
ord_41188,2025-04-17,2025-04-14,78.38,cmp_9001,Google,False,SPRING20,False
ord_41189,2025-04-17,2025-04-14,114.28,cmp_8822,Meta,False,,False
ord_41190,2025-04-17,2025-04-14,110.8,cmp_7702,Tiktok,False,,False
ord_41191,2025-04-17,2025-04-14,201.4,cmp_8822,Meta,True,,False
ord_41192,2025-04-17,2025-04-14,131.46,cmp_9001,Google,True,,False
ord_41193,2025-04-17,2025-04-14,79.28,cmp_9003,Google,True,,False
ord_41194,2025-04-17,2025-04-14,193.26,cmp_8822,Meta,True,WELCOME10,False
ord_41195,2025-04-17,2025-04-14,144.26,cmp_7701,Tiktok,True,SPRING20,False
ord_41196,2025-04-17,2025-04-14,157.77,cmp_8823,Meta,False,SPRING20,False
ord_41197,2025-04-17,2025-04-14,218.75,cmp_8821,Meta,False,,False
ord_41198,2025-04-17,2025-04-14,55.71,cmp_8821,Meta,True,,False
ord_41199,2025-04-17,2025-04-14,84.73,cmp_9003,Google,True,WELCOME10,False
ord_41200,2025-04-17,2025-04-14,142.11,cmp_9003,Google,True,WELCOME10,False
ord_41201,2025-04-17,2025-04-14,145.83,cmp_9002,Google,True,WELCOME10,False
ord_41202,2025-04-17,2025-04-14,203.37,cmp_9001,Google,False,,False
ord_41203,2025-04-17,2025-04-14,93.49,cmp_7702,Tiktok,False,,False
ord_41204,2025-04-17,2025-04-14,55.82,cmp_9002,Google,True,,False
ord_41205,2025-04-17,2025-04-14,166.26,cmp_9003,Google,True,SPRING20,False
ord_41206,2025-04-17,2025-04-14,66.84,cmp_8822,Meta,False,,False
ord_41207,2025-04-17,2025-04-14,52.75,cmp_8822,Meta,True,,False
ord_41208,2025-04-17,2025-04-14,135.41,cmp_9001,Google,True,SPRING20,False
ord_41209,2025-04-17,2025-04-14,142.03,cmp_8822,Meta,True,SPRING20,False
ord_41210,2025-04-17,2025-04-14,95.25,cmp_8822,Meta,False,,False
ord_41211,2025-04-17,2025-04-14,60.86,cmp_8823,Meta,False,WELCOME10,False
ord_41212,2025-04-17,2025-04-14,64.97,cmp_8823,Meta,False,,False
ord_41213,2025-04-17,2025-04-14,179.57,cmp_9003,Google,False,,False
ord_41214,2025-04-17,2025-04-14,80.81,cmp_7702,Tiktok,True,SPRING20,False
ord_41215,2025-04-17,2025-04-14,67.15,cmp_7701,Tiktok,False,SPRING20,False
ord_41216,2025-04-17,2025-04-14,38.71,cmp_9002,Google,False,,False
ord_41217,2025-04-17,2025-04-14,169.66,cmp_8823,Meta,False,WELCOME10,False
ord_41218,2025-04-17,2025-04-14,85.06,cmp_7701,Tiktok,True,,False
ord_41219,2025-04-17,2025-04-14,173.54,cmp_8822,Meta,True,,False
ord_41220,2025-04-17,2025-04-14,83.29,cmp_7702,Tiktok,False,,False
ord_41221,2025-04-17,2025-04-14,190.37,cmp_8823,Meta,True,,False
ord_41222,2025-04-17,2025-04-14,120.05,cmp_8823,Meta,False,WELCOME10,False
ord_41223,2025-04-17,2025-04-14,81.0,cmp_9003,Google,False,,False
ord_41224,2025-04-17,2025-04-14,64.2,,,False,,True
ord_41225,2025-04-17,2025-04-14,78.88,cmp_8822,Meta,False,SPRING20,False
ord_41226,2025-04-17,2025-04-14,135.55,cmp_9002,Google,False,,False
ord_41227,2025-04-17,2025-04-14,55.36,cmp_9002,Google,True,,False
ord_41228,2025-04-17,2025-04-14,50.35,cmp_7701,Tiktok,False,,False
ord_41229,2025-04-17,2025-04-14,199.92,cmp_8822,Meta,True,SPRING20,False
ord_41230,2025-04-17,2025-04-14,147.28,cmp_9002,Google,False,,False
ord_41231,2025-04-17,2025-04-14,102.7,cmp_7702,Tiktok,True,,False
ord_41232,2025-04-17,2025-04-14,201.37,cmp_9001,Google,True,,False
ord_41233,2025-04-17,2025-04-14,190.63,cmp_8822,Meta,True,SPRING20,False
ord_41234,2025-04-17,2025-04-14,49.91,cmp_8823,Meta,False,,False
ord_41235,2025-04-17,2025-04-14,127.41,cmp_9003,Google,False,SPRING20,False
ord_41236,2025-04-17,2025-04-14,38.61,cmp_9001,Google,True,,False
ord_41237,2025-04-17,2025-04-14,35.25,cmp_7702,Tiktok,False,,False
ord_41238,2025-04-17,2025-04-14,148.97,cmp_7702,Tiktok,True,SPRING20,False
ord_41239,2025-04-17,2025-04-14,170.04,cmp_8822,Meta,False,WELCOME10,False
ord_41240,2025-04-17,2025-04-14,106.98,cmp_9003,Google,False,WELCOME10,False
ord_41241,2025-04-17,2025-04-14,216.57,cmp_8822,Meta,False,,False
ord_41242,2025-04-17,2025-04-14,110.23,cmp_7702,Tiktok,False,SPRING20,False
ord_41243,2025-04-17,2025-04-14,133.28,cmp_7702,Tiktok,False,SPRING20,False
ord_41244,2025-04-17,2025-04-14,74.98,cmp_8821,Meta,True,SPRING20,False
ord_41245,2025-04-17,2025-04-14,202.69,cmp_8821,Meta,False,,False
ord_41246,2025-04-17,2025-04-14,110.93,cmp_8821,Meta,True,,False
ord_41247,2025-04-17,2025-04-14,118.19,,,False,,True
ord_41248,2025-04-17,2025-04-14,164.45,cmp_7702,Tiktok,False,SPRING20,False
ord_41249,2025-04-17,2025-04-14,176.16,cmp_8821,Meta,False,WELCOME10,False
ord_41250,2025-04-17,2025-04-14,114.39,cmp_9002,Google,True,WELCOME10,False
ord_41251,2025-04-17,2025-04-14,195.23,cmp_8823,Meta,False,,False
ord_41252,2025-04-17,2025-04-14,140.34,cmp_7701,Tiktok,False,,False
ord_41253,2025-04-18,2025-04-14,134.84,cmp_9001,Google,False,,False
ord_41254,2025-04-18,2025-04-14,215.88,cmp_9001,Google,True,,False
ord_41255,2025-04-18,2025-04-14,136.15,cmp_7701,Tiktok,True,,False
ord_41256,2025-04-18,2025-04-14,175.63,cmp_8822,Meta,False,WELCOME10,False
ord_41257,2025-04-18,2025-04-14,196.37,cmp_8823,Meta,False,,False
ord_41258,2025-04-18,2025-04-14,119.09,cmp_9003,Google,False,SPRING20,False
ord_41259,2025-04-18,2025-04-14,219.1,cmp_8823,Meta,True,,False
ord_41260,2025-04-18,2025-04-14,75.3,cmp_9002,Google,True,WELCOME10,False
ord_41261,2025-04-18,2025-04-14,90.68,cmp_8821,Meta,False,,False
ord_41262,2025-04-18,2025-04-14,37.27,cmp_9003,Google,False,SPRING20,False
ord_41263,2025-04-18,2025-04-14,57.69,cmp_9002,Google,False,,False
ord_41264,2025-04-18,2025-04-14,185.77,cmp_7701,Tiktok,True,,False
ord_41265,2025-04-18,2025-04-14,82.55,cmp_8823,Meta,True,SPRING20,False
ord_41266,2025-04-18,2025-04-14,72.97,cmp_7701,Tiktok,True,,False
ord_41267,2025-04-18,2025-04-14,104.71,cmp_9003,Google,True,,False
ord_41268,2025-04-18,2025-04-14,53.69,cmp_8822,Meta,True,,False
ord_41269,2025-04-18,2025-04-14,136.25,cmp_9003,Google,True,SPRING20,False
ord_41270,2025-04-18,2025-04-14,160.95,cmp_8822,Meta,True,,False
ord_41271,2025-04-18,2025-04-14,113.47,cmp_8822,Meta,False,SPRING20,False
ord_41272,2025-04-18,2025-04-14,165.25,cmp_8823,Meta,False,,False
ord_41273,2025-04-18,2025-04-14,198.66,cmp_8822,Meta,False,,False
ord_41274,2025-04-18,2025-04-14,95.8,cmp_8822,Meta,True,,False
ord_41275,2025-04-18,2025-04-14,215.56,cmp_8821,Meta,True,WELCOME10,False
ord_41276,2025-04-18,2025-04-14,55.5,cmp_9001,Google,True,,False
ord_41277,2025-04-18,2025-04-14,187.38,cmp_9003,Google,True,,False
ord_41278,2025-04-18,2025-04-14,71.76,cmp_8821,Meta,True,WELCOME10,False
ord_41279,2025-04-18,2025-04-14,170.35,cmp_9002,Google,False,,False
ord_41280,2025-04-18,2025-04-14,130.46,cmp_7702,Tiktok,False,WELCOME10,False
ord_41281,2025-04-18,2025-04-14,115.02,cmp_9003,Google,False,,False
ord_41282,2025-04-18,2025-04-14,103.98,cmp_7702,Tiktok,False,SPRING20,False
ord_41283,2025-04-18,2025-04-14,73.98,cmp_9003,Google,True,,False
ord_41284,2025-04-18,2025-04-14,74.7,cmp_8822,Meta,False,SPRING20,False
ord_41285,2025-04-18,2025-04-14,91.0,cmp_7701,Tiktok,False,WELCOME10,False
ord_41286,2025-04-18,2025-04-14,63.02,cmp_7701,Tiktok,False,,False
ord_41287,2025-04-18,2025-04-14,170.03,cmp_7701,Tiktok,False,WELCOME10,False
ord_41288,2025-04-18,2025-04-14,180.35,cmp_8821,Meta,False,WELCOME10,False
ord_41289,2025-04-18,2025-04-14,148.35,cmp_8823,Meta,True,,False
ord_41290,2025-04-18,2025-04-14,155.61,cmp_8821,Meta,True,SPRING20,False
ord_41291,2025-04-18,2025-04-14,209.88,cmp_9003,Google,False,,False
ord_41292,2025-04-18,2025-04-14,179.87,cmp_9001,Google,True,,False
ord_41293,2025-04-18,2025-04-14,136.89,cmp_8822,Meta,False,,False
ord_41294,2025-04-18,2025-04-14,159.63,cmp_8823,Meta,True,SPRING20,False
ord_41295,2025-04-18,2025-04-14,139.73,cmp_8821,Meta,False,,False
ord_41296,2025-04-18,2025-04-14,127.16,cmp_7702,Tiktok,False,WELCOME10,False
ord_41297,2025-04-18,2025-04-14,201.25,cmp_8822,Meta,True,,False
ord_41298,2025-04-18,2025-04-14,86.89,cmp_7702,Tiktok,False,,False
ord_41299,2025-04-18,2025-04-14,214.37,cmp_7702,Tiktok,False,WELCOME10,False
ord_41300,2025-04-18,2025-04-14,86.03,cmp_8821,Meta,True,SPRING20,False
ord_41301,2025-04-18,2025-04-14,89.36,cmp_8823,Meta,False,WELCOME10,False
ord_41302,2025-04-18,2025-04-14,191.8,cmp_8823,Meta,False,,False
ord_41303,2025-04-18,2025-04-14,127.67,cmp_8822,Meta,True,,False
ord_41304,2025-04-18,2025-04-14,141.5,cmp_9002,Google,True,,False
ord_41305,2025-04-18,2025-04-14,86.3,cmp_7702,Tiktok,True,,False
ord_41306,2025-04-18,2025-04-14,40.94,cmp_9002,Google,True,SPRING20,False
ord_41307,2025-04-18,2025-04-14,177.44,cmp_9001,Google,False,,False
ord_41308,2025-04-18,2025-04-14,157.06,cmp_8822,Meta,True,,False
ord_41309,2025-04-18,2025-04-14,69.8,cmp_9003,Google,True,,False
ord_41310,2025-04-18,2025-04-14,47.58,cmp_8822,Meta,True,,False
ord_41311,2025-04-18,2025-04-14,124.71,cmp_8823,Meta,False,,False
ord_41312,2025-04-18,2025-04-14,148.57,cmp_9003,Google,True,,False
ord_41313,2025-04-18,2025-04-14,77.64,cmp_8823,Meta,True,,False
ord_41314,2025-04-18,2025-04-14,94.91,cmp_9002,Google,True,SPRING20,False
ord_41315,2025-04-18,2025-04-14,212.06,cmp_7702,Tiktok,False,,False
ord_41316,2025-04-18,2025-04-14,53.46,cmp_9003,Google,True,,False
ord_41317,2025-04-18,2025-04-14,129.11,cmp_8822,Meta,False,,False
ord_41318,2025-04-18,2025-04-14,57.6,cmp_9003,Google,True,WELCOME10,False
